TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-08-31;734492;94811750.43;VALORES A PAGAR;Outros;;Para negociação;;;;;;9675.81;;;;TAXA ADM PROVIS?O;;PJ;29415858000107;SEM DEFINI??O;;;;;;;
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-08-31;734492;94811750.43;VALORES A RECEBER;Outros;;Para negociação;;;;;;3588.96;;;;TX FISCALIZ DIFERIDO;;PJ;29415858000107;SEM DEFINI??O;;;;;;;
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-08-31;734492;94811750.43;VALORES A RECEBER;Outros;;Para negociação;;;;;;56701.26;;;;C OFF INVOI DIFERIDO;;PJ;29415858000107;SEM DEFINI??O;;;;;;;
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-08-31;734492;94811750.43;VALORES A RECEBER;Outros;;Para negociação;;;;;;982477.30;;;;VAL A RECEBE;;PJ;29415858000107;SEM DEFINI??O;;;;;;;
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-08-31;734492;94811750.43;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;325489.00;93690061.57;;;SPY S&P 500;;;;;NEOS S&P 500 HIGH INCOME ETF;N;;;28;ESTADOS UNIDOS DA AMÉRICA;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-08-31;734492;94811750.43;COTAS DE FUNDOS;;N;;;;;;996566.00;1124274.64;;;;;;PJ;50628101000180;BEYOND SOBERANO FIF CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADO DI RESP LIMITADA;;;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;300.00;6825.00;16027.00;373643.29;20572.00;487967.84;;;CSMG3;;;;;;;;2006-02-08;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;200.00;5151.00;5520.00;143174.00;8154.00;211270.14;;;AGRO3;;;;;;;;2006-05-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;1000.00;13474.00;90651.00;1208471.22;211301.00;2746913.00;;;STBP3;;;;;;;;2007-11-21;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;4421.00;140020.30;6134.00;196656.04;;;LEVE3;;;;;;;;1973-04-30;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;800.00;14369.00;35925.00;651290.25;93243.00;1665319.98;;;TIMS3;;;;;;;;2020-10-13;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;77800.00;886142.00;77800.00;886142.00;;;AURE3;;;;;;;;2022-03-28;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;6182.00;52250.76;19721.00;163684.30;;;LAVV3;;;;;;;;2020-09-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;200.00;774.00;3871.00;14764.93;11811.00;43936.92;;;MTRE3;;;;;;;;2020-02-05;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;800.00;11679.00;43987.00;667233.03;56541.00;924445.35;;;CXSE3;;;;;;;;2021-04-29;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;300.00;3355.00;14880.00;166469.45;46093.00;514858.81;;;KEPL3;;;;;;;;1981-02-13;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;500.00;20035.00;21600.00;895456.70;87758.00;3768328.52;;;PETR3;;;;;;;;1973-09-18;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;1500.00;7927.00;94034.00;500992.80;121285.00;688898.80;;;CMIN3;;;;;;;;2021-02-18;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;100.00;624.00;6442.00;39357.91;19818.00;122277.06;;;WIZC3;;;;;;;;2023-02-09;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;2666.00;68248.28;8541.00;224201.25;;;TGMA3;;;;;;;;2007-07-03;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;900.00;10753.00;87102.00;1021262.46;101720.00;1206399.20;;;CSNA3;;;;;;;;1993-08-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;16000.00;587233.00;21542.00;798603.00;40811.00;1498988.03;;;BBSE3;;;;;;;;2013-04-29;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;29400.00;1028905.00;19979.00;728721.79;64569.00;2259915.00;;;JBSS3;;;;;;;;2007-03-29;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;300.00;17331.00;26366.00;1532262.08;71349.00;4250973.42;;;VALE3;;;;;;;;1982-02-15;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;300.00;15494.00;11468.00;597070.88;22267.00;1154098.61;;;VIVT3;;;;;;;;2011-10-06;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;200.00;1633.00;8973.00;72103.75;11591.00;92612.09;;;RANI3;;;;;;;;1981-06-10;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;200.00;4754.00;12340.00;290743.60;23858.00;568297.56;;;CURY3;;;;;;;;2020-09-21;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;6800.00;307080.00;12784.00;590028.34;12519.00;565358.04;;;EGIE3;;;;;;;;2016-07-21;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;200.00;5552.00;9474.00;274101.72;22114.00;639758.02;;;DIRR3;;;;;;;;2009-11-19;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;700.00;19500.00;42875.00;1209339.15;124140.00;3490816.80;;;BBAS3;;;;;;;;1973-05-31;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;3400.00;47228.00;36620.00;492400.75;166006.00;2347324.84;;;BBDC3;;;;;;;;1973-12-06;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;600.00;8038.00;39670.00;557381.50;76116.00;1093786.92;;;CMIG3;;;;;;;;1973-08-20;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;500.00;2122.00;23697.00;102192.95;64648.00;282511.76;;;JHSF3;;;;;;;;2007-04-12;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;300.00;4691.00;80024.00;1274303.30;121236.00;1933714.20;;;FLRY3;;;;;;;;2009-12-17;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação ordinária;N;Para negociação;300.00;10007.00;15991.00;539347.06;49087.00;1673375.83;;;CPFE3;;;;;;;;2004-09-29;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;1000.00;10358.00;56329.00;579145.79;174912.00;1834826.88;;;GOAU4;;;;;;;;1973-08-27;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;300.00;5549.00;21187.00;399059.36;45457.00;885047.79;;;BRAP4;;;;;;;;2000-08-10;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;900.00;22322.00;19618.00;485071.36;88541.00;2187848.11;;;TRPL4;;;;;;;;1999-07-26;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;200.00;4586.00;6605.00;151529.25;19697.00;457955.25;;;ABCB4;;;;;;;;2007-07-25;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;800.00;5021.00;43779.00;270224.14;137373.00;855833.79;;;USIM5;;;;;;;;1999-02-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;100.00;5006.00;4337.00;208287.85;6255.00;295736.40;;;UNIP6;;;;;;;;1980-06-04;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;S;Para negociação;1200.00;12744.00;73275.00;802150.50;217296.00;2381564.16;;;ITSA4;;;;;;;;1973-09-17;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;900.00;13392.00;34790.00;526132.55;143905.00;2250674.20;;;BBDC4;;;;;;;;1973-12-06;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;84000.00;976046.00;92733.00;1084983.80;218088.00;2536363.44;;;CMIG4;;;;;;;;1973-08-20;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;300.00;3637.00;17170.00;212097.90;25800.00;324048.00;;;BRSR6;;;;;;;;2007-09-03;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;1400.00;25090.00;74383.00;1315957.94;255818.00;4681469.40;;;GGBR4;;;;;;;;2001-02-01;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;900.00;6265.00;56405.00;395270.90;177703.00;1306117.05;;;POMO4;;;;;;;;1978-07-20;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;600.00;22232.00;34471.00;1333259.72;104439.00;4111763.43;;;PETR4;;;;;;;;1973-09-18;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;1500.00;8687.00;85513.00;495180.61;268657.00;1571643.45;;;SAPR4;;;;;;;;2002-01-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;100.00;1101.00;5800.00;64409.00;8884.00;100211.52;;;TASA4;;;;;;;;2019-11-12;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES;Ação preferencial;N;Para negociação;300.00;2491.00;13653.00;112259.84;19247.00;156863.05;;;FESA4;;;;;;;;1979-01-31;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;TÍTULOS PÚBLICOS;;;Para negociação;1.00;15237.67;4.00;60731.01;4.00;61125.94;;;;;2026-03-01;;;;;210100;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;35.00;533822.43;35.00;534072.55;;;;;2027-03-01;;;;;210100;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;5.00;75871.52;5.00;76401.42;;;;;2026-09-01;;;;;210100;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;TÍTULOS PÚBLICOS;;;Para negociação;0.00;0.00;17.00;258906.17;17.00;259129.10;;;;;2027-09-01;;;;;210100;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;DISPONIBILIDADES;Outros;;Para negociação;;;;;;61942.41;;;;DISPONIBILIDADES;;;;;;;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;VALORES A PAGAR;Outros;;Para negociação;;;;;;57720.85;;;;VALORES A PAGAR;;;;;;;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;VALORES A RECEBER;Outros;;Para negociação;;;;;;951163.94;;;;VALORES A RECEBER;;;;;;;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;MERCADO FUTURO - POSIÇÕES COMPRADAS;Contrato Futuro;;Para negociação;0.00;0.00;0.00;0.00;68.00;5480.00;;;;FUT WIN;;;;;;;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;29690.00;704246.80;;;CSMG3;;;;;;;;2006-02-08;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;44183.00;1622841.59;;;BBSE3;;;;;;;;2013-04-29;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;2323.00;30199.00;;;STBP3;;;;;;;;2007-11-21;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;174855.00;993176.40;;;CMIN3;;;;;;;;2021-02-18;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;3404.00;146167.76;;;PETR3;;;;;;;;1973-09-18;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;16752.00;133848.48;;;RANI3;;;;;;;;1981-06-10;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-08-31;733436;85565802.94;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;94584.00;1121766.24;;;CSNA3;;;;;;;;1993-08-02;;;;
