TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
CLASSES - FIF;54.274.648/0001-85;BNP PARIBAS CAPITAL PROTEGIDO MASTER OPORT LOCAL CLASSE DE INVEST MULT RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1307301.72;;;SDP;DI1 X PRE
CLASSES - FIF;54.776.432/0001-18;TRANSFERO ABSOLUTE HORIZON FUNDO DE INVESTIMENTO FINANCEIRO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;152029.37;;2025-01-29;Outros;999 X 999
CLASSES - FIF;54.776.432/0001-18;TRANSFERO ABSOLUTE HORIZON FUNDO DE INVESTIMENTO FINANCEIRO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;0.00;;2025-01-29;Outros;999 X 999
CLASSES - FIF;55.129.384/0001-39;JPM PACIFIC EQUITY CLASSE DE INVESTIMENTO EM ACOES IE - RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;308829.62;;2025-01-29;SCP;DOL X PRE
CLASSES - FIF;55.129.384/0001-39;JPM PACIFIC EQUITY CLASSE DE INVESTIMENTO EM ACOES IE - RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;29363.10;;2025-01-29;SCP;DOL X PRE
CLASSES - FIF;55.274.339/0001-78;RIO BRAVO PROTEÇÃO PORTFÓLIO FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;67752238.91;;;Outros;999 X 999
CLASSES - FIF;55.771.625/0001-49;RIO BRAVO PROTEÇÃO PORTFÓLIO II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;28624002.80;;;Outros;999 X 999
CLASSES - FIF;55.897.646/0001-05;WHG JBA DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;38464.62;;2025-01-29;SDL;DI1 X IAP
CLASSES - FIF;55.897.646/0001-05;WHG JBA DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;436298.94;;2025-01-29;SDL;DI1 X IAP
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2640790.45;;;SDP;DI1 X PRE
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;247998914.61;;;Outros;999 X 999
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1912.58;;;SDP;DI1 X PRE
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;248978537.79;;;Outros;999 X 999
FI;02.727.085/0001-30;MÁXIMA  FMP - FGTS  PETROBRAS;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;02.885.730/0001-42;KONA FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;46741530.86;;;SDP;DI1 X PRE
FI;03.919.474/0001-20;BANESTES  FMP - FGTS  PETROBRAS;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1300519.20;;2025-01-29;SBP;TBF X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;155182505.96;;2025-01-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;24979087.20;;2025-01-29;SDC;DI1 X DOL
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;58407673.91;;2025-01-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;18250385.74;;2025-01-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;122111320.19;;2025-01-29;SBD;SB1 X DI1
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1415842.28;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1179968328.93;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;282354432.90;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;52822333.66;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;856119540.90;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;283801773.97;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;14024619.52;;;SCE;DOL X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;163796382.30;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;96578193.55;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;183508893.76;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;83840060.85;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12681642.67;;;SCP;DOL X PRE
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;561841.11;;2025-04-29;Outros;999 X 999
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;415519.79;;2025-04-29;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;320107164.41;;;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;148439.84;;;SDC;DI1 X DOL
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;601402173.58;;;Outros;999 X 999
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;199618600.61;;;SCE;DOL X REU
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;85302079.15;;;SCP;DOL X PRE
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;7251100.51;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;482870050.42;;;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;839472583.44;;;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;7077.19;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;961918349.23;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;172825709.79;;;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;488807941.12;;;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;644143366.77;;;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;396550814.28;;;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;398952445.54;;;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;373748.97;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;915588834.87;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10182707.18;;;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;116303882.88;;;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;259961908.21;;;SEP;REU X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;878217934.57;;;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3720679.50;;;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1090333.83;;;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1344301.80;;;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;39540723.68;;;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9764624.95;;;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4140217.99;;;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;33987454.30;;;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21998910.75;;;SDP;DI1 X PRE
FI;09.523.207/0001-15;BRADESCO TEJO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;367677.69;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;35887116.32;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;194720893.74;;;SDC;DI1 X DOL
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10441041.37;;;SDP;DI1 X PRE
FI;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;74415915.00;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;37562410.00;;;SFD;IPC X DI1
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;23721.82;;2025-01-29;Outros;999 X 999
FI;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;511169.96;;2025-01-29;Outros;999 X 999
FI;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;15847277.79;;2025-01-29;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;873775681.11;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;589381058.44;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1525821433.57;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;483795804.74;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1119065513.24;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;12799.07;;;SCE;DOL X REU
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;255722750.29;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;972772681.38;;;SDP;DI1 X PRE
