TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
CLASSES - FIF;35.819.455/0001-18;MACADÂMIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;30140566.64;;;SCP;DOL X PRE
CLASSES - FIF;37.396.932/0001-05;TREND HIGH YIELD AMERICANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;148758.29;;2025-03-31;Outros;999 X 999
CLASSES - FIF;37.553.464/0001-35;TREND BOLSAS GLOBAIS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;87568.90;;2025-03-31;Outros;999 X 999
CLASSES - FIF;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;280061.83;;2025-03-31;SCP;DOL X PRE
CLASSES - FIF;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;15101.39;;2025-03-31;SCP;DOL X PRE
CLASSES - FIF;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1456101.98;;2025-03-31;SCP;DOL X PRE
CLASSES - FIF;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;132019.76;;2025-03-31;SCP;DOL X PRE
CLASSES - FIF;38.443.120/0001-36;WELLINGTON ASIA TEC ADV CLA ACOES IE RP;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1463195.36;;2025-03-31;SCP;DOL X PRE
CLASSES - FIF;38.443.120/0001-36;WELLINGTON ASIA TEC ADV CLA ACOES IE RP;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;70673.46;;2025-03-31;SCP;DOL X PRE
CLASSES - FIF;38.860.913/0001-50;BRAM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDIT;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;168035.21;;2025-03-31;Outros;999 X 999
CLASSES - FIF;39.227.204/0001-03;TREND BOLSAS EUROPEIAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;365618.67;;2025-03-31;Outros;999 X 999
CLASSES - FIF;40.212.817/0001-48;TREND COMMODITIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;638925.83;;2025-03-31;Outros;999 X 999
CLASSES - FIF;40.212.817/0001-48;TREND COMMODITIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;29821.81;;2025-03-31;Outros;999 X 999
CLASSES - FIF;42.120.343/0001-30;CAIXA MASTER CAPITAL PROTEGIDO CICLICO II FIF MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;8019457.21;;;SDP;DI1 X PRE
CLASSES - FIF;42.403.085/0001-07;TREND AGUA TECH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO IS - RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;262876.42;;2025-03-31;Outros;999 X 999
CLASSES - FIF;42.776.707/0001-34;TREND SEMICONDUTORES FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;909064.71;;2025-03-31;Outros;999 X 999
CLASSES - FIF;44.814.776/0001-10;STONES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4061209.11;;2025-03-31;SDP;DI1 X PRE
CLASSES - FIF;44.835.930/0001-30;TREND CRÉDITO GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;100909.66;;2025-03-31;Outros;999 X 999
CLASSES - FIF;53.113.637/0001-50;LIBERO 2 ESTRUTURADO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;262074.56;;2025-03-31;SDP;DI1 X PRE
CLASSES - FIF;54.274.648/0001-85;BNP PARIBAS CAPITAL PROTEGIDO MASTER OPORT LOCAL CLASSE DE INVEST MULT RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2197159.42;;;SDP;DI1 X PRE
CLASSES - FIF;54.776.432/0001-18;TRANSFERO ABSOLUTE HORIZON FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;2025-03-31;Outros;999 X 999
CLASSES - FIF;54.776.432/0001-18;TRANSFERO ABSOLUTE HORIZON FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;0.00;;2025-03-31;Outros;999 X 999
CLASSES - FIF;55.129.384/0001-39;JPM PACIFIC EQUITY CLASSE DE INVESTIMENTO EM ACOES IE - RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;279584.85;;2025-03-31;SCP;DOL X PRE
CLASSES - FIF;55.129.384/0001-39;JPM PACIFIC EQUITY CLASSE DE INVESTIMENTO EM ACOES IE - RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21424.67;;2025-03-31;SCP;DOL X PRE
CLASSES - FIF;55.274.339/0001-78;RIO BRAVO PROTEÇÃO PORTFÓLIO FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;68449928.78;;;Outros;999 X 999
CLASSES - FIF;55.771.625/0001-49;RIO BRAVO PROTEÇÃO PORTFÓLIO II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;29439920.31;;;Outros;999 X 999
CLASSES - FIF;55.897.646/0001-05;WHG JBA DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1086824.07;;2025-03-31;SDL;DI1 X IAP
CLASSES - FIF;56.237.770/0001-07;SANTANDER PB SPLIT MULTIMERCADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2816820.19;;2025-03-31;SDP;DI1 X PRE
CLASSES - FIP;54.877.074/0001-30;BR FARMLAND FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES  MULTIESTRATÉGIA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;13626170.94;;2025-03-31;Outros;999 X 999
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;285166543.53;;;Outros;999 X 999
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5741900.68;;;SDP;DI1 X PRE
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;304630445.80;;;Outros;999 X 999
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;470.09;;;SDP;DI1 X PRE
FI;02.727.085/0001-30;MÁXIMA  FMP - FGTS  PETROBRAS;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;02.885.730/0001-42;KONA FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;172929944.18;;;SDP;DI1 X PRE
FI;03.919.474/0001-20;BANESTES  FMP - FGTS  PETROBRAS;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9707879.31;;2025-03-31;SDL;DI1 X IAP
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1086181.36;;2025-03-31;SBP;TBF X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;174587588.92;;2025-03-31;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;44849738.97;;2025-03-31;SDC;DI1 X DOL
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;76720131.29;;2025-03-31;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;134727100.90;;2025-03-31;SBD;SB1 X DI1
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2716865.24;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1205151366.86;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;45821571.17;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;812980809.60;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;222086102.77;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;190348020.08;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;264522029.98;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;148037959.28;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;26247252.95;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;239875710.14;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2175385.60;;;SCE;DOL X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;208249659.52;;;SEP;REU X PRE
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;353214904.27;;;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;27412.87;;;SDC;DI1 X DOL
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1068264009.83;;;Outros;999 X 999
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;636423165.46;;;SCE;DOL X REU
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;139858634.31;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;622241312.58;;;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;926043599.72;;;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;709649.20;;;SLE;IAP X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;205273585.97;;;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;441624757.67;;;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1085134.05;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;537371952.65;;;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;916512547.18;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1706804874.80;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;11809417.12;;;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;241323336.88;;;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;838846280.59;;;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;463661430.49;;;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;146284353.53;;;SEP;REU X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;32312922.37;;;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;992265.93;;;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;7749906.85;;;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;773957110.95;;;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;27047866.75;;;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;63001672.40;;;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2967192.13;;;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1878432.35;;;Outros;999 X 999
FI;09.523.207/0001-15;BRADESCO TEJO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;257692.93;;;SDL;DI1 X IAP
FI;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;73326965.00;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;44217020.00;;;SFD;IPC X DI1
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-12-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;34820.35;;2025-03-31;Outros;999 X 999
