TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
CLASSES - FIF;37.553.464/0001-35;TREND BOLSAS GLOBAIS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11587.18;;2025-05-01;Outros;999 X 999
CLASSES - FIF;37.553.464/0001-35;TREND BOLSAS GLOBAIS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6371.72;;2025-05-01;Outros;999 X 999
CLASSES - FIF;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;69319.32;;2025-05-01;SCP;DOL X PRE
CLASSES - FIF;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;217801.40;;2025-05-01;SCP;DOL X PRE
CLASSES - FIF;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;92679.74;;2025-05-01;SCP;DOL X PRE
CLASSES - FIF;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;824037.50;;2025-05-01;SCP;DOL X PRE
CLASSES - FIF;38.443.120/0001-36;WELLINGTON ASIA TEC ADV CLA ACOES IE RP;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;337631.87;;2025-05-01;SCP;DOL X PRE
CLASSES - FIF;38.443.120/0001-36;WELLINGTON ASIA TEC ADV CLA ACOES IE RP;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1024153.14;;2025-05-01;SCP;DOL X PRE
CLASSES - FIF;38.860.913/0001-50;BRAM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDIT;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;168671.91;;2025-05-01;Outros;999 X 999
CLASSES - FIF;39.227.204/0001-03;TREND BOLSAS EUROPEIAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4231.85;;2025-05-01;Outros;999 X 999
CLASSES - FIF;39.227.204/0001-03;TREND BOLSAS EUROPEIAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;249197.59;;2025-05-01;Outros;999 X 999
CLASSES - FIF;40.212.817/0001-48;TREND COMMODITIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;257814.22;;2025-05-01;Outros;999 X 999
CLASSES - FIF;40.212.817/0001-48;TREND COMMODITIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;86204.36;;2025-05-01;Outros;999 X 999
CLASSES - FIF;42.120.343/0001-30;CAIXA MASTER CAPITAL PROTEGIDO CICLICO II FIF MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6341756.11;;;SDP;DI1 X PRE
CLASSES - FIF;42.403.085/0001-07;TREND AGUA TECH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO IS - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;40585.24;;2025-05-01;Outros;999 X 999
CLASSES - FIF;42.403.085/0001-07;TREND AGUA TECH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO IS - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;60415.45;;2025-05-01;Outros;999 X 999
CLASSES - FIF;42.776.707/0001-34;TREND SEMICONDUTORES FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;894467.17;;2025-05-01;Outros;999 X 999
CLASSES - FIF;42.776.707/0001-34;TREND SEMICONDUTORES FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4063.24;;2025-05-01;Outros;999 X 999
CLASSES - FIF;44.814.776/0001-10;STONES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2865809.71;;2025-05-01;SDP;DI1 X PRE
CLASSES - FIF;44.835.930/0001-30;TREND CRÉDITO GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;76810.09;;2025-05-01;Outros;999 X 999
CLASSES - FIF;44.835.930/0001-30;TREND CRÉDITO GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;11146.10;;2025-05-01;Outros;999 X 999
CLASSES - FIF;53.113.637/0001-50;LIBERO 2 ESTRUTURADO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;239792.08;;2025-05-01;SDP;DI1 X PRE
CLASSES - FIF;54.274.648/0001-85;BNP PARIBAS CAPITAL PROTEGIDO MASTER OPORT LOCAL CLASSE DE INVEST MULT RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1935219.31;;;SDP;DI1 X PRE
CLASSES - FIF;54.776.432/0001-18;TRANSFERO ABSOLUTE HORIZON FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;70667.59;;2025-05-01;Outros;999 X 999
CLASSES - FIF;55.129.384/0001-39;JPM PACIFIC EQUITY CLASSE DE INVESTIMENTO EM ACOES IE - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;12597.09;;2025-05-01;SCP;DOL X PRE
CLASSES - FIF;55.129.384/0001-39;JPM PACIFIC EQUITY CLASSE DE INVESTIMENTO EM ACOES IE - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;124733.07;;2025-05-01;SCP;DOL X PRE
CLASSES - FIF;55.274.339/0001-78;RIO BRAVO PROTEÇÃO PORTFÓLIO FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;71817008.76;;;Outros;999 X 999
CLASSES - FIF;55.771.625/0001-49;RIO BRAVO PROTEÇÃO PORTFÓLIO II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;28846318.41;;;Outros;999 X 999
CLASSES - FIF;55.897.646/0001-05;WHG JBA DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1103179.50;;2025-05-01;SDL;DI1 X IAP
CLASSES - FIF;56.237.770/0001-07;SANTANDER PB SPLIT MULTIMERCADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2055459.84;;2025-05-01;SDP;DI1 X PRE
CLASSES - FIF;56.283.391/0001-53;SANTANDER PB ROMA III MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9822.36;;;SDP;DI1 X PRE
CLASSES - FIF;56.283.391/0001-53;SANTANDER PB ROMA III MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;56663.64;;;SDP;DI1 X PRE
CLASSES - FIF;56.283.391/0001-53;SANTANDER PB ROMA III MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;297826.16;;;SDL;DI1 X IAP
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;287753965.84;;;Outros;999 X 999
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4616555.84;;;SDP;DI1 X PRE
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;779.91;;;SDP;DI1 X PRE
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;261669218.63;;;Outros;999 X 999
FI;02.727.085/0001-30;MÁXIMA  FMP - FGTS  PETROBRAS;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;02.885.730/0001-42;KONA FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;131020794.71;;;SDP;DI1 X PRE
FI;03.919.474/0001-20;BANESTES  FMP - FGTS  PETROBRAS;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;8057970.99;;2025-05-01;SDL;DI1 X IAP
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1300904.32;;2025-05-01;SBP;TBF X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;165601426.87;;2025-05-01;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;30385096.58;;2025-05-01;SDC;DI1 X DOL
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;68549859.89;;2025-05-01;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;135881406.83;;2025-05-01;SBD;SB1 X DI1
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2967293.60;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;740840718.28;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;59590180.07;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;599220636.21;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;166316546.63;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;128031237.55;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;158905324.52;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;95066013.81;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;190555713.84;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2944045.11;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;134559161.37;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;42701162.20;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3336770.79;;;SCE;DOL X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9722129.70;;;SDE;DI1 X REU
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;311660678.46;;;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1186749463.19;;;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;37135.09;;;SDC;DI1 X DOL
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;601843204.23;;;SCE;DOL X REU
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;289755762.92;;;SCP;DOL X PRE
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;29142678.73;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;168195.77;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;208940271.08;;;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;723710642.66;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1170139695.66;;;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;592919225.44;;;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;459044694.91;;;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;62431066.11;;;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;11677522.60;;;SLE;IAP X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;74499937.74;;;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;539835052.68;;;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;415667736.53;;;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;508837920.91;;;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1985496022.51;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-01-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;114789591.34;;;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2232256.95;;;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;722296172.93;;;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;20795525.01;;;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-01-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1053193.21;;;SDL;DI1 X IAP
