TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;50.00;4643.75;9.00;828.27;3439.00;309819.51;;;;;;PJ;30166700000111;FUNDO DE INVESTIMENTO IMOBILIÁRIO RBR CRÉDITO IMOBILIÁRIO ESTRUTURADO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;88.00;5348.64;14.00;827.40;6383.00;373405.50;;;;;;PJ;18307582000119;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;80.00;4828.80;13.00;783.90;5686.00;329503.70;;;;;;PJ;13371132000171;JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;60.00;4859.10;10.00;808.10;4292.00;344261.32;;;;;;PJ;11664201000100;FATOR VERITA FUNDO DE INVESTIMENTO IMOBILIARIO;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;318.00;1607.49;50.00;258.50;22863.00;114315.00;;;;;;PJ;12516185000170;VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;76.00;6738.16;12.00;1042.68;5326.00;453775.20;;;;;;PJ;42754342000147;KINEA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;80.00;6958.80;12.00;1035.48;5717.00;473367.60;;;;;;PJ;32892018000131;HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;26.00;2003.30;3.00;234.06;1955.00;149244.70;;;;;;PJ;30091444000140;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;130.00;19999.20;21.00;3244.50;8975.00;1366443.75;;;;;;PJ;11728688000147;PÁTRIA LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;170.00;1220.60;28.00;201.60;12228.00;88041.60;;;;;;PJ;36669660000107;KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIÁRIOS SUNO 30 RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;429.00;3695.31;69.00;560.28;30997.00;253555.46;;;;;;PJ;36655973000106;MAUÁ CAPITAL REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;46.00;2914.33;8.00;496.64;3239.00;197579.00;;;;;;PJ;34508872000187;URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;48.00;4629.60;8.00;760.24;3475.00;329638.50;;;;;;PJ;15576907000170;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO - FII;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;102.00;4494.12;16.00;713.28;62697.00;605089.80;;;;;;PJ;8924783000101;BTG PACTUAL CORPORATE OFFICE FUND - FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;62.00;6263.55;10.00;1005.10;4430.00;432057.90;;;;;;PJ;30629603000118;FUNDO DE INVESTIMENTO IMOBILIÁRIO VBI LOGÍSTICO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;58.00;4841.26;10.00;819.30;3973.00;318435.95;;;;;;PJ;29467977000103;FUNDO DE INVESTIMENTO IMOBILIARIO - FII RBR RENDIMENTO HIGH GRADE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;633.00;4981.74;101.00;799.92;45103.00;353156.49;;;;;;PJ;36771692000119;VALORA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;S;;6978.39;978672.17;2142.45;301119.45;492.17;69422.88;;;;;;PJ;43105440000116;BNP PARIBAS SOBERANO II CIC DE CLASSE DE INVESTIMENTO RENDA FIXA SIMPLES - RESP LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;114.00;948.48;19.00;156.37;8238.00;66563.04;;;;;;PJ;41088458000121;RBR PLUS MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;526.00;3608.36;84.00;577.08;37455.00;252446.70;;;;;;PJ;27529279000151;RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;90.00;8894.25;14.00;1388.80;1507.00;147143.48;;;;;;PJ;25032881000153;FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;78.00;697.32;13.00;113.36;5647.00;50823.00;;;;;;PJ;43010543000100;SPX REAL ESTATE MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;46.00;3420.33;7.00;514.71;3326.00;242132.80;;;;;;PJ;23740527000158;FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;104.00;8217.04;16.00;1263.20;5170.00;382631.70;;;;;;PJ;35652102000176;FUNDO DE INVESTIMENTO IMOBILIÁRIO VBI PRIME PROPERTIES - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;102.00;7864.20;16.00;1236.64;7228.00;551496.40;;;;;;PJ;28152272000126;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII REC RECEBÍVEIS IMOBILIÁRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;42.00;3614.52;6.00;517.98;3058.00;263752.50;;;;;;PJ;28729197000113;FUNDO DE INVESTIMENTO  IMOBILIÁRIO - VBI CRI - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;50.00;4971.25;8.00;797.28;3534.00;343610.82;;;;;;PJ;12324242000110;FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL MALLS;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;140.00;9499.70;23.00;1568.14;9700.00;644468.00;;;;;;PJ;28830325000110;FUNDO DE INVESTIMENTO IMOBILIÁRIO IRIDIUM RECEBÍVEIS IMOBILIÁRIOS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;212.00;21931.40;33.00;3392.40;12627.00;1269139.77;;;;;;PJ;28757546000100;XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;37.00;3051.70;6.00;518.04;2647.00;219674.53;;;;;;PJ;52219978000142;KINEA OPORTUNIDADES REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;46.00;3723.01;8.00;635.36;3242.00;249763.68;;;;;;PJ;34197811000146;VALORA CRI ÍNDICE DE PREÇO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;62.00;6473.73;11.00;1158.30;3778.00;378933.40;;;;;;PJ;20748515000181;BRESCO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;675.00;6118.86;526.00;4734.00;20634.00;183642.60;;;;;;PJ;37295919000160;GUARDIAN REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;166.00;16155.12;26.00;2509.00;8618.00;818710.00;;;;;;PJ;11839593000109;BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;108.00;12614.40;18.00;2097.00;2799.00;323340.48;;;;;;PJ;29641226000153;PÁTRIA RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;46.00;2440.07;7.00;369.53;3355.00;167716.45;;;;;;PJ;21408063000151;FUNDO DE INVESTIMENTO IMOBILIÁRIO RBR PROPERTIES - FII RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;407.00;4118.79;65.00;655.20;29327.00;295616.16;;;;;;PJ;26614291000100;GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;308.00;27986.42;49.00;4429.60;22301.00;2023369.73;;;;;;PJ;24960430000113;KINEA ÍNDICES DE PREÇOS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;108.00;11016.00;17.00;1749.30;7770.00;795570.30;;;;;;PJ;30130708000128;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO  RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;34.00;2698.92;6.00;472.86;2390.00;187495.50;;;;;;PJ;28516301000191;XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;355.00;1343.52;56.00;207.76;24550.00;90589.50;;;;;;PJ;32903702000171;SANTANDER RENDA DE ALUGUÉIS FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;46.00;4822.87;8.00;841.52;3274.00;334930.20;;;;;;PJ;9072017000129;PATRIA ESCRITÓRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;62.00;5739.65;10.00;908.10;4437.00;399330.00;;;;;;PJ;14410722000129;TIVIO RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;110.00;11196.35;17.00;1723.63;8000.00;777120.00;;;;;;PJ;17554274000125;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;48.00;9479.76;6.00;1209.06;3071.00;574204.75;;;;;;PJ;8431747000106;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;108.00;14736.60;17.00;2300.10;7836.00;1032784.80;;;;;;PJ;12005956000165;KINEA RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;32.00;2456.16;6.00;453.12;2217.00;168425.49;;;;;;PJ;30578417000105;HABITAT RECEBÍVEIS PULVERIZADOS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;60.00;5773.50;10.00;967.60;4266.00;413802.00;;;;;;PJ;11160521000122;PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;84.00;2296.14;12.00;331.92;6223.00;162606.99;;;;;;PJ;30248180000196;HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;66.00;5562.81;11.00;918.39;4673.00;383186.00;;;;;;PJ;23648935000184;FUNDO DE INVESTIMENTO IMOBILIÁRIO MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FII RESPONSABILIDADE LIMITA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;343.00;35450.82;56.00;5790.40;17329.00;1804295.48;;;;;;PJ;16706958000132;KINEA RENDIMENTOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;723.00;6206.87;115.00;979.80;52171.00;449714.02;;;;;;PJ;35864448000138;KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-11-30;799649;33370232.58;COTAS DE FUNDOS;;N;;58.00;4571.85;10.00;786.80;3884.00;300077.84;;;;;;PJ;24853044000122;VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
