TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9724591.31;;2024-12-29;SDC;DI1 X DOL
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1868739.34;;2024-12-29;SBD;SB1 X DI1
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;44402634.85;;2024-12-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12013251.98;;2024-12-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;100493779.80;;2024-12-29;SBD;SB1 X DI1
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;776629.07;;;SDE;DI1 X REU
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;123960.34;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;887041036.40;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;225039468.75;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;59617582.53;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;599677725.44;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;263317994.88;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;12975850.24;;;SCE;DOL X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;125892307.59;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;133920218.12;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;143194191.19;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;36675813.12;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;15643006.80;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8553755.00;;;SDE;DI1 X REU
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1731930.07;;2025-03-29;Outros;999 X 999
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1059796.57;;2025-03-29;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;225889162.83;;;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;822121497.73;;;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;325360.83;;;SDC;DI1 X DOL
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;218962225.11;;;SCP;DOL X PRE
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;196502302.75;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;458817615.30;;;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;515470250.63;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;361021592.45;;;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;171107689.20;;;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;48112.40;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;801181016.50;;;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;505308750.37;;;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;79901583.08;;;SDL;DI1 X IAP
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1004837.48;;;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;915208604.31;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;108100165.33;;;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;99087931.14;;;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;227309144.67;;;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;374470289.39;;;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;535113221.24;;;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;851765703.31;;;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;39340721.42;;;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1086107.76;;;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;315019.37;;;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;68834.54;;;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4381689.67;;;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20955272.57;;;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;21205759.94;;;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;22691285.22;;;Outros;999 X 999
FI;09.523.207/0001-15;BRADESCO TEJO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;408237.58;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;33166264.92;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;12374219.93;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;137135531.45;;;SDC;DI1 X DOL
FI;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;72729260.00;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;36281065.00;;;SFD;IPC X DI1
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;22614.84;;2024-12-29;Outros;999 X 999
FI;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6757698.98;;2024-12-29;Outros;999 X 999
FI;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;25864537.82;;2024-12-29;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;740183487.65;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;475380162.65;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1216522898.53;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;618215557.69;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;433290240.97;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;174580851.86;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;303194413.27;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;688934980.33;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;687928529.99;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;562740139.59;;;SCP;DOL X PRE
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;0.00;;;SCP;DOL X PRE
FI;13.107.003/0001-70;PASCAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;134174602.53;;2024-12-29;Outros;999 X 999
FI;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;126817.52;;2025-03-29;Outros;999 X 999
FI;14.239.657/0001-10;CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1410388.94;;;SDP;DI1 X PRE
FI;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;133943950.00;;;SDM;DI1 X IGM
FI;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;57784678.00;;;SFD;IPC X DI1
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA  NILO - RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3674138.27;;;SDL;DI1 X IAP
FI;15.740.377/0001-54;SANTANDER DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO - FIF;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;215300695.26;;;SDP;DI1 X PRE
FI;15.740.377/0001-54;SANTANDER DIAMANTINA MULTIMERCADO CRÉDITO PRIVADO - FIF;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;67670.81;;;SDP;DI1 X PRE
FI;16.916.060/0001-99;CAIXA INDEXA OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1730289.30;;;Outros;999 X 999
FI;16.916.060/0001-99;CAIXA INDEXA OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10286.02;;;Outros;999 X 999
FI;17.373.839/0001-78;POLO NORTE MASTER FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;76861.37;;2024-12-29;Outros;999 X 999
FI;17.373.839/0001-78;POLO NORTE MASTER FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;384407.12;;2024-12-29;Outros;999 X 999
FI;17.554.210/0001-24;IBIUNA LONG BIASED MASTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;24198.43;;2024-12-29;Outros;999 X 999
FI;22.013.952/0001-82;SANTANDER PB AMÉRICA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2128680.64;;2024-12-29;SDP;DI1 X PRE
FI;22.013.978/0001-20;SANTANDER PB TAORMINA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1714220.30;;2024-12-29;SDP;DI1 X PRE
FI;22.681.938/0001-57;LC GLOBAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;2024-12-29;Outros;999 X 999
FI;22.681.938/0001-57;LC GLOBAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1275679.18;;2024-12-29;Outros;999 X 999
FI;22.963.439/0001-52;TREND OURO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-09-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8226885.89;;2024-12-29;Outros;999 X 999
