TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-09-30;752650;100854090.79;VALORES A PAGAR;Outros;;Para negociação;;;;;;2000.00;;;;TX ESCRT FIX PROVIS?O;;PJ;29415858000107;SEM DEFINI??O;;;;;;;
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-09-30;752650;100854090.79;VALORES A PAGAR;Outros;;Para negociação;;;;;;1001272.45;;;;COTAS   A RESGATAR;;PJ;29415858000107;SEM DEFINI??O;;;;;;;
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-09-30;752650;100854090.79;VALORES A RECEBER;Outros;;Para negociação;;;;;;42525.95;;;;C OFF INVOI DIFERIDO;;PJ;29415858000107;SEM DEFINI??O;;;;;;;
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-09-30;752650;100854090.79;VALORES A RECEBER;Outros;;Para negociação;;;;;;2702.34;;;;TX FISCALIZ DIFERIDO;;PJ;29415858000107;SEM DEFINI??O;;;;;;;
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-09-30;752650;100854090.79;INVESTIMENTO NO EXTERIOR;Outros;N;Para negociação;;;;;360976.00;100750626.30;;;SPY S&P 500;;;;;NEOS S&P 500 HIGH INCOME ETF;N;;;28;ESTADOS UNIDOS DA AMÉRICA;A1;AMERICAN STOCK EXCHANGE
CLASSES FIIM;51.949.867/0001-29;BUENA VISTA US HIGH INCOME ETF FUNDO DE ÍNDICE NEOS U.S EQUITY HIGH INCOME INDEX;2024-09-30;752650;100854090.79;COTAS DE FUNDOS;;N;;;;;;1039938.00;1182895.18;;;;;;PJ;50628101000180;BEYOND SOBERANO FIF CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA REFERENCIADO DI RESP LIMITADA;;;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;3000.00;41036.00;9329.00;133740.04;160211.00;2364714.36;;;STBP3;;;;;;;;2007-11-21;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;700.00;24318.00;2147.00;72542.71;24382.00;827281.26;;;CPFE3;;;;;;;;2004-09-29;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;1800.00;26784.00;5514.00;79904.12;65797.00;959320.26;;;CMIG3;;;;;;;;1973-08-20;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;200.00;764.00;701.00;2520.55;7728.00;27434.40;;;MTRE3;;;;;;;;2020-02-05;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;1200.00;50280.00;3898.00;156161.46;80010.00;3141992.70;;;PETR3;;;;;;;;1973-09-18;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;1800.00;33534.00;5879.00;108531.67;71375.00;1336853.75;;;TIMS3;;;;;;;;2020-10-13;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;2700.00;31131.00;8559.00;107805.51;162452.00;2094006.28;;;CSNA3;;;;;;;;1993-08-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;1700.00;28560.00;5374.00;83297.82;107823.00;1663708.89;;;FLRY3;;;;;;;;2009-12-17;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;700.00;31416.00;2336.00;100609.20;20209.00;857872.05;;;EGIE3;;;;;;;;2016-07-21;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;1100.00;12474.00;3359.00;35887.14;28393.00;296990.78;;;AURE3;;;;;;;;2022-03-28;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;1800.00;52650.00;5641.00;154694.38;109396.00;2973383.28;;;BBAS3;;;;;;;;1973-05-31;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;700.00;17402.00;2153.00;49760.12;23943.00;551646.72;;;CSMG3;;;;;;;;2006-02-08;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;2300.00;33074.00;7336.00;97630.24;171813.00;2249032.17;;;BBDC3;;;;;;;;1973-12-06;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;900.00;31140.00;2824.00;91171.12;66338.00;2098270.94;;;JBSS3;;;;;;;;2007-03-29;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;1000.00;4510.00;3370.00;14050.70;27510.00;113066.10;;;JHSF3;;;;;;;;2007-04-12;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;700.00;38584.00;1970.00;107848.40;15730.00;878048.60;;;VIVT3;;;;;;;;2011-10-06;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;100.00;2745.00;381.00;10109.80;8822.00;236429.60;;;TGMA3;;;;;;;;2007-07-03;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;4100.00;24313.00;12842.00;84641.80;104187.00;718890.30;;;CMIN3;;;;;;;;2021-02-18;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;300.00;2568.00;849.00;6807.02;8522.00;68005.56;;;LAVV3;;;;;;;;2020-09-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;400.00;3112.00;1231.00;9304.71;28220.00;209110.20;;;RANI3;;;;;;;;1981-06-10;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;1200.00;44340.00;3696.00;132247.00;30300.00;1075650.00;;;BBSE3;;;;;;;;2013-04-29;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;200.00;5292.00;660.00;16648.60;13189.00;332494.69;;;AGRO3;;;;;;;;2006-05-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;500.00;12300.00;1568.00;35680.48;18215.00;407287.40;;;CURY3;;;;;;;;2020-09-21;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;200.00;6162.00;664.00;20402.72;5013.00;151542.99;;;LEVE3;;;;;;;;1973-04-30;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;600.00;6810.00;2046.00;21088.16;47539.00;473488.44;;;KEPL3;;;;;;;;1981-02-13;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;2000.00;31700.00;6039.00;90432.45;49204.00;715918.20;;;CXSE3;;;;;;;;2021-04-29;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;400.00;12340.00;1363.00;40758.75;29324.00;887051.00;;;DIRR3;;;;;;;;2009-11-19;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;1000.00;58192.00;3054.00;190431.54;72863.00;4627529.13;;;VALE3;;;;;;;;1982-02-15;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação ordinária;N;Para negociação;300.00;1851.00;862.00;5041.74;19397.00;111920.69;;;WIZC3;;;;;;;;2023-02-09;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;900.00;16956.00;2901.00;57937.22;23564.00;476464.08;;;BRAP4;;;;;;;;2000-08-10;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;4900.00;58300.00;15256.00;174473.40;318945.00;3635973.00;;;CMIG4;;;;;;;;1973-08-20;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;2500.00;19800.00;7745.00;60679.75;182948.00;1454436.60;;;POMO4;;;;;;;;1978-07-20;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;1300.00;32630.00;4005.00;97551.50;75672.00;1838829.60;;;TRPL4;;;;;;;;1999-07-26;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;700.00;8995.00;2377.00;28173.89;47970.00;555012.90;;;BRSR6;;;;;;;;2007-09-03;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;1500.00;57450.00;4852.00;178404.52;108902.00;3921561.02;;;PETR4;;;;;;;;1973-09-18;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;1900.00;11552.00;6019.00;37453.56;48447.00;302309.28;;;USIM5;;;;;;;;1999-02-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;2500.00;26459.00;7703.00;83147.76;165065.00;1802509.80;;;GOAU4;;;;;;;;1973-08-27;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;2100.00;33513.00;6484.00;96562.80;147315.00;2165530.50;;;BBDC4;;;;;;;;1973-12-06;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;3600.00;66307.00;11212.00;211692.20;261791.00;5000208.10;;;GGBR4;;;;;;;;2001-02-01;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;3700.00;22200.00;11638.00;68802.48;276595.00;1648506.20;;;SAPR4;;;;;;;;2002-01-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;300.00;7092.00;848.00;18715.92;20245.00;441138.55;;;ABCB4;;;;;;;;2007-07-25;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;100.00;4841.00;548.00;25669.24;7193.00;335409.59;;;UNIP6;;;;;;;;1980-06-04;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;600.00;4800.00;1908.00;14883.44;15322.00;117672.96;;;FESA4;;;;;;;;1979-01-31;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;S;Para negociação;3000.00;33690.00;9464.00;104398.48;223760.00;2477023.20;;;ITSA4;;;;;;;;1973-09-17;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES;Ação preferencial;N;Para negociação;300.00;3360.00;794.00;8455.60;6733.00;70023.20;;;TASA4;;;;;;;;2019-11-12;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;TÍTULOS PÚBLICOS;;;Para negociação;112.00;1713834.09;82.00;1254557.06;5.00;76937.59;;;;;2027-03-01;;;;;210100;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;TÍTULOS PÚBLICOS;;;Para negociação;6.00;91797.71;0.00;0.00;11.00;169138.19;;;;;2027-09-01;;;;;210100;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;DISPONIBILIDADES;Outros;;Para negociação;;;;;;57799.11;;;;DISPONIBILIDADES;;;;;;;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;VALORES A PAGAR;Outros;;Para negociação;;;;;;2809469.66;;;;VALORES A PAGAR;;;;;;;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;VALORES A RECEBER;Outros;;Para negociação;;;;;;3532406.99;;;;VALORES A RECEBER;;;;;;;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;MERCADO FUTURO - POSIÇÕES COMPRADAS;Contrato Futuro;;Para negociação;0.00;0.00;0.00;0.00;38.00;-5760.80;;;;FUT WIN;;;;;;;;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;11748.00;93749.04;;;LAVV3;;;;;;;;2020-09-02;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;875.00;26468.75;;;DIRR3;;;;;;;;2009-11-19;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;954.00;7069.14;;;RANI3;;;;;;;;1981-06-10;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;1449.00;18967.41;;;BBDC3;;;;;;;;1973-12-06;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;856.00;8525.76;;;KEPL3;;;;;;;;1981-02-13;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;92834.00;1350734.70;;;CXSE3;;;;;;;;2021-04-29;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;59742.00;881791.92;;;STBP3;;;;;;;;2007-11-21;;;;
CLASSES FIIM;54.314.981/0001-70;IT NOW IDIV RENDA DIVIDENDOS FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2024-09-30;756058;86395213.86;AÇÕES E OUTROS TVM CEDIDOS EM EMPRÉSTIMO;Ação ordinária;N;Para negociação;;;;;23378.00;635414.04;;;BBAS3;;;;;;;;1973-05-31;;;;
