TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
CLASSES - FIF;37.396.932/0001-05;TREND HIGH YIELD AMERICANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;77219.08;;2025-06-29;Outros;999 X 999
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9579455249.23;;2025-06-29;Outros;999 X 999
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2396167170.97;;2025-06-29;SDP;DI1 X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;278659414.93;;2025-06-29;SDL;DI1 X IAP
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;35897312.34;;2025-06-29;SLP;IAP X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4026479.10;;2025-06-29;SNP;IND X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;9207755538.77;;2025-06-29;Outros;999 X 999
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;5635314621.62;;2025-06-29;SDP;DI1 X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;46289774.71;;2025-06-29;SDL;DI1 X IAP
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;35897312.34;;2025-06-29;SLP;IAP X PRE
CLASSES - FIF;37.553.253/0001-00;NIMROD FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4026479.10;;2025-06-29;SNP;IND X PRE
CLASSES - FIF;37.553.464/0001-35;TREND BOLSAS GLOBAIS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;168772.20;;2025-06-29;Outros;999 X 999
CLASSES - FIF;37.553.464/0001-35;TREND BOLSAS GLOBAIS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;362.19;;2025-06-29;Outros;999 X 999
CLASSES - FIF;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;9539.93;;2025-06-29;SCP;DOL X PRE
CLASSES - FIF;38.077.221/0001-30;WELLINGTON EUROPEAN EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES  IE  RESP LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;238445.33;;2025-06-29;SCP;DOL X PRE
CLASSES - FIF;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;68400.33;;2025-06-29;SCP;DOL X PRE
CLASSES - FIF;38.428.156/0001-40;J CHINA EQUITY ADVISORY CLASSE DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;955077.26;;2025-06-29;SCP;DOL X PRE
CLASSES - FIF;38.443.120/0001-36;WELLINGTON ASIA TEC ADV CLA ACOES IE RP;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;112550.85;;2025-06-29;SCP;DOL X PRE
CLASSES - FIF;38.443.120/0001-36;WELLINGTON ASIA TEC ADV CLA ACOES IE RP;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1139214.72;;2025-06-29;SCP;DOL X PRE
CLASSES - FIF;38.860.913/0001-50;BRAM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDIT;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;20448.39;;2025-06-29;Outros;999 X 999
CLASSES - FIF;39.227.204/0001-03;TREND BOLSAS EUROPEIAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;163237.71;;2025-06-29;Outros;999 X 999
CLASSES - FIF;39.227.204/0001-03;TREND BOLSAS EUROPEIAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;232920.65;;2025-06-29;Outros;999 X 999
CLASSES - FIF;39.774.017/0001-31;CAIXA MASTER CAPITAL PROTEGIDO BOLSA DE VALORES IV FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5395294.08;;;SDP;DI1 X PRE
CLASSES - FIF;40.212.817/0001-48;TREND COMMODITIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;91307.49;;2025-06-29;Outros;999 X 999
CLASSES - FIF;40.212.817/0001-48;TREND COMMODITIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;84281.42;;2025-06-29;Outros;999 X 999
CLASSES - FIF;41.733.441/0001-80;CAIXA MASTER CAPITAL PROTEGIDO CESTA AGRO FUNDO DE INVESTIMENTO FINANCEIRO MULT LP - RESP LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1508103.87;;;SDP;DI1 X PRE
CLASSES - FIF;42.120.343/0001-30;CAIXA MASTER CAPITAL PROTEGIDO CICLICO II FIF MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6108223.78;;;SDP;DI1 X PRE
CLASSES - FIF;42.403.085/0001-07;TREND AGUA TECH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO IS - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;125411.37;;2025-06-29;Outros;999 X 999
CLASSES - FIF;42.403.085/0001-07;TREND AGUA TECH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO IS - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;289.38;;2025-06-29;Outros;999 X 999
CLASSES - FIF;42.776.707/0001-34;TREND SEMICONDUTORES FUNDO DE INVESTIMENTO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1902360.52;;2025-06-29;Outros;999 X 999
CLASSES - FIF;44.814.776/0001-10;STONES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2769396.29;;2025-06-29;SDP;DI1 X PRE
CLASSES - FIF;44.835.930/0001-30;TREND CRÉDITO GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;15451.43;;2025-06-29;Outros;999 X 999
CLASSES - FIF;44.835.930/0001-30;TREND CRÉDITO GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8144.55;;2025-06-29;Outros;999 X 999
CLASSES - FIF;50.712.542/0001-65;CAIXA MASTER CAPITAL PROTEGIDO BOLSA DE VALORES VI FIF MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3121405.13;;;SDP;DI1 X PRE
CLASSES - FIF;52.259.535/0001-85;GROELÂNDIA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;911919.46;;;SDP;DI1 X PRE
CLASSES - FIF;53.113.637/0001-50;LIBERO 2 ESTRUTURADO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;239362.53;;2025-06-29;SDP;DI1 X PRE
CLASSES - FIF;54.274.648/0001-85;BNP PARIBAS CAPITAL PROTEGIDO MASTER OPORT LOCAL CLASSE DE INVEST MULT RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1701916.07;;;SDP;DI1 X PRE
CLASSES - FIF;54.776.432/0001-18;TRANSFERO ABSOLUTE HORIZON FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;135705.39;;2025-06-29;Outros;999 X 999
CLASSES - FIF;55.129.384/0001-39;JPM PACIFIC EQUITY CLASSE DE INVESTIMENTO EM ACOES IE - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;22411.15;;2025-06-29;SCP;DOL X PRE
CLASSES - FIF;55.129.384/0001-39;JPM PACIFIC EQUITY CLASSE DE INVESTIMENTO EM ACOES IE - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;171541.18;;2025-06-29;SCP;DOL X PRE
CLASSES - FIF;55.274.339/0001-78;RIO BRAVO PROTEÇÃO PORTFÓLIO FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;66974337.27;;;Outros;999 X 999
CLASSES - FIF;55.771.625/0001-49;RIO BRAVO PROTEÇÃO PORTFÓLIO II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;20589973.88;;;Outros;999 X 999
CLASSES - FIF;55.897.646/0001-05;WHG JBA DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1182688.57;;2025-06-29;SDL;DI1 X IAP
CLASSES - FIF;56.237.770/0001-07;SANTANDER PB SPLIT MULTIMERCADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1969028.71;;2025-06-29;SDP;DI1 X PRE
CLASSES - FIF;56.283.391/0001-53;SANTANDER PB ROMA III MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;71552.43;;;SDP;DI1 X PRE
CLASSES - FIF;56.283.391/0001-53;SANTANDER PB ROMA III MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;26324.66;;;SDP;DI1 X PRE
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;231457303.29;;;Outros;999 X 999
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4719696.21;;;SDP;DI1 X PRE
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;800.12;;;SDP;DI1 X PRE
FI;02.668.201/0001-97;BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;312266368.44;;;Outros;999 X 999
FI;02.727.085/0001-30;MÁXIMA  FMP - FGTS  PETROBRAS;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;02.885.730/0001-42;KONA FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;127599720.84;;;SDP;DI1 X PRE
FI;03.919.474/0001-20;BANESTES  FMP - FGTS  PETROBRAS;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;8789080.60;;2025-06-29;SDL;DI1 X IAP
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1619664.16;;2025-06-29;SBP;TBF X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;165668624.90;;2025-06-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;59909919.51;;2025-06-29;SDP;DI1 X PRE
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;153210524.14;;2025-06-29;SBD;SB1 X DI1
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;705680.00;;;SDE;DI1 X REU
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-03-31;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;110179.20;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2025-03-31;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;125866236.89;;;SEP;REU X PRE
