TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
FI;04.085.474/0001-34;UBS PRÓPRIO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;69250585.58;;2024-09-28;SBD;SB1 X DI1
FI;04.573.108/0001-24;BARRA VELHA II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;477789.85;;;SDL;DI1 X IAP
FI;04.894.428/0001-86;BANESTES FMP-FGTS VALE DO RIO DOCE;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;0.00;;;SDP;DI1 X PRE
FI;05.075.861/0001-52;BB TOP EURO FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;7181220.33;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;326241935.17;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;109937389.15;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;268068365.68;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;603719802.66;;;SDC;DI1 X DOL
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;66939228.73;;;SDL;DI1 X IAP
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;859419459.87;;;Outros;999 X 999
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;11969220.00;;;SDE;DI1 X REU
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;19876287.19;;;SCP;DOL X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;244528130.80;;;SEP;REU X PRE
FI;05.754.066/0001-90;CLASSE ÚNICA DO ÁGATA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;194105423.91;;;Outros;999 X 999
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;667409.53;;2024-12-27;Outros;999 X 999
FI;07.046.169/0001-21;ASCESE FUNDO DE INVESTIMENTO FINANCEIRO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;229309.17;;2024-12-27;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;223659240.89;;2024-09-28;Outros;999 X 999
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;406068.86;;2024-09-28;SDC;DI1 X DOL
FI;07.110.975/0001-11;CLASSE ÚNICA DO OAK FUNDO DE  INVESTIMENTO FINANCEIRO MULTIMERCADO  CP INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;502058279.31;;2024-09-28;Outros;999 X 999
FI;07.364.774/0001-40;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO VIENA RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;375368.36;;2024-09-28;SDL;DI1 X IAP
FI;07.664.177/0001-31;CAIXA MASTER ESTRATEGICO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;71918.92;;;Outros;999 X 999
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;88885029.06;;;SCE;DOL X REU
FI;08.771.962/0001-56;OITI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;317065725.90;;;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;274625773.68;;2024-09-28;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1601001261.37;;2024-09-28;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;595159282.90;;2024-09-28;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;766005833.51;;2024-09-28;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;174889724.74;;2024-09-28;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;322983947.04;;2024-09-28;SDE;DI1 X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;78320947.73;;2024-09-28;SDL;DI1 X IAP
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;934633343.16;;2024-09-28;SCP;DOL X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;895174759.13;;2024-09-28;SEP;REU X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;502915684.36;;2024-09-28;Outros;999 X 999
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;159545.35;;2024-09-28;SCE;DOL X REU
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;104507314.29;;2024-09-28;SDP;DI1 X PRE
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;348385112.11;;2024-09-28;SDC;DI1 X DOL
FI;08.771.975/0001-25;BNP PARIBAS PROPRIETÁRIO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;68426379.95;;2024-09-28;SDE;DI1 X REU
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;38275857.05;;2024-09-28;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;649980.10;;2024-09-28;SDC;DI1 X DOL
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1131034.40;;2024-09-28;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4601871.87;;2024-09-28;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;907282134.64;;2024-09-28;Outros;999 X 999
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;19633723.35;;2024-09-28;SDP;DI1 X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;30268107.30;;2024-09-28;SCP;DOL X PRE
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;4629777.98;;2024-09-28;SDL;DI1 X IAP
FI;09.228.836/0001-12;HORIZON CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;19563963.55;;2024-09-28;Outros;999 X 999
FI;09.241.756/0001-05;BRAM H VOLGA FI FINANCEIRO - CI RF LP - RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;49540662.20;;;SDL;DI1 X IAP
FI;09.241.756/0001-05;BRAM H VOLGA FI FINANCEIRO - CI RF LP - RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;23389973.21;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FIF - CLASSE DE INVESTIMENTO RF LP PREÇOS - RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2663258.79;;;SDL;DI1 X IAP
FI;09.522.470/0001-90;BRADESCO H FIF - CLASSE DE INVESTIMENTO RF LP PREÇOS - RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3643177.91;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO TEJO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1758085.24;;;SDL;DI1 X IAP
FI;09.523.207/0001-15;BRADESCO TEJO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;415527.07;;;SDL;DI1 X IAP
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;29065881.90;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;17170413.44;;;SDP;DI1 X PRE
FI;09.577.034/0001-18;CAIEIRAS FIF MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;177889960.20;;;SDC;DI1 X DOL
FI;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;51123805.34;;;SDM;DI1 X IGM
FI;09.720.523/0001-87;BB PREV MULTI II FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;19084516.60;;;SFD;IPC X DI1
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1143.55;;2024-09-28;Outros;999 X 999
FI;10.435.467/0001-18;SHARP MULTIMANAGER BBDC FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;3452.04;;2024-09-28;Outros;999 X 999
FI;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5542889.20;;2024-09-28;Outros;999 X 999
FI;11.702.084/0001-21;SAINT GERMAIN FUNDO DE INVESTIMENTO MULTI - RESPONSANBILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;16088282.52;;2024-09-28;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;672126805.68;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;332104266.58;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2384464.85;;;SCE;DOL X REU
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1022633551.87;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;495986107.73;;;SDL;DI1 X IAP
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1460899537.59;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;384472556.49;;;Outros;999 X 999
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;302135327.02;;;SDC;DI1 X DOL
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;838252156.00;;;SCP;DOL X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;645496553.36;;;SDP;DI1 X PRE
FI;11.769.285/0001-46;SPHERE CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;857486197.05;;;SDL;DI1 X IAP
FI;11.886.391/0001-00;CLASSE A DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;555003.56;;;SDP;DI1 X PRE
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;0.00;;;SCP;DOL X PRE
FI;12.877.241/0001-00;AVEIRO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE RESP LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;138.36;;;SDP;DI1 X PRE
FI;13.107.003/0001-70;PASCAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;120375322.55;;2024-09-28;Outros;999 X 999
FI;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3040.56;;2024-12-27;Outros;999 X 999
FI;13.909.560/0001-05;AZ QUEST TOP MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1911717.03;;2024-12-27;Outros;999 X 999
FI;14.239.657/0001-10;CAIXA MASTER CAPITAL PROTEGIDO IBOVESPA CICLICO I FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1201855.57;;;SDP;DI1 X PRE
FI;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;153802152.82;;;SDM;DI1 X IGM
FI;15.037.582/0001-58;BB PREV PÚBLICO RF FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;49995144.66;;;SFD;IPC X DI1
FI;15.060.253/0001-28;QUARTZ DC PLAN FI FINANCEIRO RENDA FIXA PREVIDENCIÁRIO - RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3415463.74;;;SDL;DI1 X IAP
FI;15.259.071/0001-80;BRADESCO H FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA  NILO - RESPONSABILIDADE LIMITADA;2024-06-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;24827788.23;;;SDL;DI1 X IAP
